sheet,category,code,name,tier,unit_price,hours,equipment,hourly_rate,material_mark_up,description
Plumbing,Sink/Tubs/Urinal & Toilet Stoppages,DC007,Kitchen/Lav Stoppage - Through Outside Clean-Out,STANDARD,210.00,0.35,0.00,600.00,0.00,Clear stoppage in main line from an exposed clean-out located outside.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC008,Tub/Shower Stoppage - Through Trip Waste,MEMBER,135.00,0.25,0.00,600.00,0.00,Clear tub or shower drain of hair with closet auger or drill snake.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC008,Tub/Shower Stoppage - Through Trip Waste,STANDARD,150.00,0.25,0.00,600.00,0.00,Clear tub or shower drain of hair with closet auger or drill snake.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC009,Tub/Shower Stoppage - Trip Waste Extreme Blockage,MEMBER,189.00,0.35,0.00,600.00,0.00,Clear extreme blockage on tub or shower with use of K-50 electric sewer machine.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC009,Tub/Shower Stoppage - Trip Waste Extreme Blockage,STANDARD,210.00,0.35,0.00,600.00,0.00,Clear extreme blockage on tub or shower with use of K-50 electric sewer machine.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC012,Toilet Stoppage - Clear With Auger,MEMBER,108.00,0.2,0.00,600.00,0.00,Clear stoppage with toilet auger.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC012,Toilet Stoppage - Clear With Auger,STANDARD,120.00,0.2,0.00,600.00,0.00,Clear stoppage with toilet auger.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC012,Toilet Stoppage - Clear With Auger - toilet removal,MEMBER,384.12,0.7,5.10,600.00,6.80,Clear stoppage with toilet auger.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC012,Toilet Stoppage - Clear With Auger - toilet removal,STANDARD,426.80,0.7,5.10,600.00,6.80,Clear stoppage with toilet auger.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC013,Urinal Stoppage - Through Urinal (Minor),MEMBER,189.00,0.35,0.00,600.00,0.00,Clear urinal stoppage with hand snake or drill snake.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC013,Urinal Stoppage - Through Urinal (Minor),STANDARD,210.00,0.35,0.00,600.00,0.00,Clear urinal stoppage with hand snake or drill snake.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC014,Urinal Stoppage - Remove Clear & Rehang (Major),MEMBER,756.00,1.4,0.00,600.00,0.00,"Pull urinal, snake out waste arm with electric sewer machine & reinstall urinal. (Excludes the replacement of flange if necessary.)"
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC014,Urinal Stoppage - Remove Clear & Rehang (Major),STANDARD,840.00,1.4,0.00,600.00,0.00,"Pull urinal, snake out waste arm with electric sewer machine & reinstall urinal. (Excludes the replacement of flange if necessary.)"
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC015,Drinking Fountain Stoppage,MEMBER,162.00,0.3,0.00,600.00,0.00,Remove trap & clear stoppage with drill snake.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC015,Drinking Fountain Stoppage,STANDARD,180.00,0.3,0.00,600.00,0.00,Remove trap & clear stoppage with drill snake.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC016,Locate Drainage Blockage,MEMBER,162.00,0.3,0.00,600.00,0.00,Determine location of drain blockage.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC016,Locate Drainage Blockage,STANDARD,180.00,0.3,0.00,600.00,0.00,Determine location of drain blockage.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC019,Condensate Drain Stoppage,MEMBER,135.00,0.25,0.00,600.00,0.00,"Blow out, wash out or vacuum out condensate drian line for a single residential unit."
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC019,Condensate Drain Stoppage,STANDARD,150.00,0.25,0.00,600.00,0.00,"Blow out, wash out or vacuum out condensate drian line for a single residential unit."
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC045,Bio-Clean 2# Container (Maintenance Product),MEMBER,101.94,0.1,39.95,600.00,53.27,Furnish 2# container of Bio-Clean drain product & train customer on usage.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC045,Bio-Clean 2# Container (Maintenance Product),STANDARD,113.27,0.1,39.95,600.00,53.27,Furnish 2# container of Bio-Clean drain product & train customer on usage.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC046,Bio-Clean 25# Container (Maintenance Product),MEMBER,600.75,0.3,390.00,600.00,487.50,Furnish 25# container of Bio-Clean & train customer on usage as a drain cleaner.
Plumbing,Sinks/Tubs/Urinal & Toilet Stoppages,DC046,Bio-Clean 25# Container (Maintenance Product),STANDARD,667.50,0.3,390.00,600.00,487.50,Furnish 25# container of Bio-Clean & train customer on usage as a drain cleaner.
Plumbing,Backflow Devices,BD060,"Repair 3/4"" - 1"" Backflow Device",MEMBER,656.36,1,96.97,600.00,129.29,Rebuild backflow device with complete rubber rebuild kit.
Plumbing,Backflow Devices,BD060,"Repair 3/4"" - 1"" Backflow Device",STANDARD,729.29,1,96.97,600.00,129.29,Rebuild backflow device with complete rubber rebuild kit.
Plumbing,Backflow Devices,BD065,"Repair 1 1/4"" - 2"" Backflow Device",MEMBER,847.80,1.25,144.00,600.00,192.00,Rebuild backflow device with complete rubber rebuild kit.
Plumbing,Backflow Devices,BD065,"Repair 1 1/4"" - 2"" Backflow Device",STANDARD,942.00,1.25,144.00,600.00,192.00,Rebuild backflow device with complete rubber rebuild kit.
Plumbing,Backflow Devices,BD070,"Repair 2 1/2"" - 3"" Backflow Device",MEMBER,1473.75,2,350.00,600.00,437.50,Rebuild backflow device with complete rubber rebuild kit.
Plumbing,Backflow Devices,BD070,"Repair 2 1/2"" - 3"" Backflow Device",STANDARD,1637.50,2,350.00,600.00,437.50,Rebuild backflow device with complete rubber rebuild kit.
Plumbing,Backflow Devices,BD075,"Repair 4"" Backflow Device",MEMBER,2126.25,3,450.00,600.00,562.50,Rebuild backflow device with complete rubber rebuild kit.
Plumbing,Backflow Devices,BD075,"Repair 4"" Backflow Device",STANDARD,2362.50,3,450.00,600.00,562.50,Rebuild backflow device with complete rubber rebuild kit.
Plumbing,Backflow Devices,BD076,Repair Backwater Valve,MEMBER,594.00,1,45.00,600.00,60.00,Repair level 1 or level 2 back water valve.
Plumbing,Backflow Devices,BD076,Repair Backwater Valve,STANDARD,660.00,1,45.00,600.00,60.00,Repair level 1 or level 2 back water valve.
Plumbing,Backflow Devices,BD115,Hose Bibb Vacuum Breaker,MEMBER,177.00,0.25,35.00,600.00,46.67,Furnish & install code required vacuum breaker.
Plumbing,Backflow Devices,BD115,Hose Bibb Vacuum Breaker,STANDARD,196.67,0.25,35.00,600.00,46.67,Furnish & install code required vacuum breaker.
Plumbing,Backflow Devices,BD116,Vacuum Breaker (Level 1),MEMBER,636.00,1,80.00,600.00,106.67,Install level 1 vacuum breaker.
Plumbing,Backflow Devices,BD116,Vacuum Breaker (Level 1),STANDARD,706.67,1,80.00,600.00,106.67,Install level 1 vacuum breaker.
Plumbing,Backflow Devices,BD117,Vacuum Breaker (Level 2),MEMBER,1254.00,2,145.00,600.00,193.33,Install level 2 vacuum breaker.
Plumbing,Backflow Devices,BD117,Vacuum Breaker (Level 2),STANDARD,1393.33,2,145.00,600.00,193.33,Install level 2 vacuum breaker.
Plumbing,Backflow Devices,BD125,"Install 3/4"" Backflow Preventer In Exposed Line",MEMBER,1230.00,2,125.00,600.00,166.67,Furnish & install 3/4 watts 909 backflow preventer in exposed line.
Plumbing,Backflow Devices,BD125,"Install 3/4"" Backflow Preventer In Exposed Line",STANDARD,1366.67,2,125.00,600.00,166.67,Furnish & install 3/4 watts 909 backflow preventer in exposed line.
Plumbing,Backflow Devices,BD130,"Install 1"" Backflow Preventer In Exposed Line",MEMBER,1631.25,2.5,250.00,600.00,312.50,"Furnish & install 1"" watts 909 backflow preventer in exposed line."
Plumbing,Backflow Devices,BD130,"Install 1"" Backflow Preventer In Exposed Line",STANDARD,1812.50,2.5,250.00,600.00,312.50,"Furnish & install 1"" watts 909 backflow preventer in exposed line."
Plumbing,Backflow Devices,BD135,"Install 1 1/4"" Backflow Preventer In Exposed Line",MEMBER,2126.25,3,450.00,600.00,562.50,Furnish & install 1 1/4 watts 909 backflow preventer in exposed line.
Plumbing,Backflow Devices,BD135,"Install 1 1/4"" Backflow Preventer In Exposed Line",STANDARD,2362.50,3,450.00,600.00,562.50,Furnish & install 1 1/4 watts 909 backflow preventer in exposed line.
Plumbing,Backflow Devices,BD140,"Install 1 1/2"" Backflow Preventer In Exposed Line",MEMBER,2160.00,3,480.00,600.00,600.00,"Furnish & install 1 1/2"" watts 909 backflow preventer in exposed line."
Plumbing,Backflow Devices,BD140,"Install 1 1/2"" Backflow Preventer In Exposed Line",STANDARD,2400.00,3,480.00,600.00,600.00,"Furnish & install 1 1/2"" watts 909 backflow preventer in exposed line."
Plumbing,Backflow Devices,BD145,"Install 2"" Backflow Preventer In Exposed Line",MEMBER,3060.00,4,800.00,600.00,1000.00,"Furnish & install 2"" watts 909 backflow preventer in exposed line."
Plumbing,Backflow Devices,BD145,"Install 2"" Backflow Preventer In Exposed Line",STANDARD,3400.00,4,800.00,600.00,1000.00,"Furnish & install 2"" watts 909 backflow preventer in exposed line."
Plumbing,Backflow Devices,BD146,"Install 3"" Backflow Preventer In Exposed Line",MEMBER,7695.00,8,3000.00,600.00,3750.00,"Furnish & install 3"" watts 909 backflow preventer in exposed line."
Plumbing,Backflow Devices,BD146,"Install 3"" Backflow Preventer In Exposed Line",STANDARD,8550.00,8,3000.00,600.00,3750.00,"Furnish & install 3"" watts 909 backflow preventer in exposed line."
Plumbing,Backflow Devices,BD150,"Test 3/4"" - 4"" Backflow Preventer (First Valve)",MEMBER,405.00,0.75,0.00,600.00,0.00,Test backflow & issue result report to city (1 - backflow valve). Excludes permit fee & cost to repair if valve fails test. Price to repair should be given if needed.
Plumbing,Backflow Devices,BD150,"Test 3/4"" - 4"" Backflow Preventer (First Valve)",STANDARD,450.00,0.75,0.00,600.00,0.00,Test backflow & issue result report to city (1 - backflow valve). Excludes permit fee & cost to repair if valve fails test. Price to repair should be given if needed.
Plumbing,Backflow Devices,BD155,"Test 3/4"" - 4"" Backflow Preventer (Second Valve)",MEMBER,270.00,0.5,0.00,600.00,0.00,Test backflow & issue result report to city (2nd backflow valve same property). Excludes permit fee & cost to repair if fails test. Price to repair to be given if needed.
Plumbing,Backflow Devices,BD155,"Test 3/4"" - 4"" Backflow Preventer (Second Valve)",STANDARD,300.00,0.5,0.00,600.00,0.00,Test backflow & issue result report to city (2nd backflow valve same property). Excludes permit fee & cost to repair if fails test. Price to repair to be given if needed.
Plumbing,Backflow Devices,BD156,Backwater Valve (Level 1),MEMBER,882.00,1.5,60.00,600.00,80.00,Install level 1 backwater valve.
Plumbing,Backflow Devices,BD156,Backwater Valve (Level 1),STANDARD,980.00,1.5,60.00,600.00,80.00,Install level 1 backwater valve.
Plumbing,Backflow Devices,BD157,Backwater Valve (Level 2),MEMBER,1776.00,3,130.00,600.00,173.33,Install level 2 backwater valve. c/w intergal cleanout
Plumbing,Backflow Devices,BD157,Backwater Valve (Level 2),STANDARD,1973.33,3,130.00,600.00,173.33,Install level 2 backwater valve. c/w intergal cleanout
Plumbing,Drain Piping & Repairs,DR150,"4"" Clean-Out ABS (No Excavation)",MEMBER,576.00,1,30.00,600.00,40.00,"Install 4"" PVC clean-out."
Plumbing,Drain Piping & Repairs,DR150,"4"" Clean-Out ABS (No Excavation)",STANDARD,640.00,1,30.00,600.00,40.00,"Install 4"" PVC clean-out."
Plumbing,Drain Piping & Repairs,DR151,"4"" Clean-Out Cast Iron (No Excavation)",MEMBER,1224.00,2,120.00,600.00,160.00,"Install 4"" cast iron no hub clean-out."
Plumbing,Drain Piping & Repairs,DR151,"4"" Clean-Out Cast Iron (No Excavation)",STANDARD,1360.00,2,120.00,600.00,160.00,"Install 4"" cast iron no hub clean-out."
Plumbing,Drain Piping & Repairs,DR176,Backhoe Service Fee (1/2 Day),MEMBER,2632.50,1.75,1500.00,600.00,1875.00,Backhoe excavation service for water service installation or repair.
Plumbing,Drain Piping & Repairs,DR176,Backhoe Service Fee (1/2 Day),STANDARD,2925.00,1.75,1500.00,600.00,1875.00,Backhoe excavation service for water service installation or repair.
Plumbing,Drain Piping & Repairs,DR177,Backhoe Service Fee (Per Day),MEMBER,3577.50,3.5,1500.00,600.00,1875.00,Backhoe excavation service for water service installation or repair.
Plumbing,Drain Piping & Repairs,DR177,Backhoe Service Fee (Per Day),STANDARD,3975.00,3.5,1500.00,600.00,1875.00,Backhoe excavation service for water service installation or repair.
Plumbing,Drain Piping & Repairs,DR178,Air Admittance Valve,MEMBER,564.00,1,20.00,600.00,26.67,Install new air admittance valve.
Plumbing,Drain Piping & Repairs,DR178,Air Admittance Valve,STANDARD,626.67,1,20.00,600.00,26.67,Install new air admittance valve.
Plumbing,Drain Piping & Repairs,DR179,Air Admittance Valve Replacement,MEMBER,294.00,0.5,20.00,600.00,26.67,Replace existing air admittance valve with new.
Plumbing,Drain Piping & Repairs,DR179,Air Admittance Valve Replacement,STANDARD,326.67,0.5,20.00,600.00,26.67,Replace existing air admittance valve with new.
Plumbing,Drain Piping & Repairs,DR180,Shock Arrestor (Level 1),MEMBER,606.00,1,55.00,600.00,73.33,Install level 1 shock arrestor.
Plumbing,Drain Piping & Repairs,DR180,Shock Arrestor (Level 1),STANDARD,673.33,1,55.00,600.00,73.33,Install level 1 shock arrestor.
Plumbing,Drain Piping & Repairs,DR181,Shock Arrestor (Level 2),MEMBER,1146.00,2,55.00,600.00,73.33,Install level 2 shock arrestor.
Plumbing,Drain Piping & Repairs,DR181,Shock Arrestor (Level 2),STANDARD,1273.33,2,55.00,600.00,73.33,Install level 2 shock arrestor.
Plumbing,Drain Piping & Repairs,DR182,Trap Primer Replacement (Level 1),MEMBER,0.00,0.5,45.00,600.00,60.00,Replace existing level 1 trap primer.
Plumbing,Drain Piping & Repairs,DR182,Trap Primer Replacement (Level 1),STANDARD,360.00,0.5,45.00,600.00,60.00,Replace existing level 1 trap primer.
Plumbing,Drain Piping & Repairs,DR182,Trap Primer Replacement (Level 2),MEMBER,864.00,1.5,45.00,600.00,60.00,Replace existing level 2 trap primer.
Plumbing,Drain Piping & Repairs,DR182,Trap Primer Replacement (Level 2),STANDARD,960.00,1.5,45.00,600.00,60.00,Replace existing level 2 trap primer.
Plumbing,Drain Piping & Repairs,DR183,Wye Strainer (Level 1),MEMBER,576.00,1,30.00,600.00,40.00,Install level 1 wye strainer.
Plumbing,Drain Piping & Repairs,DR183,Wye Strainer (Level 1),STANDARD,640.00,1,30.00,600.00,40.00,Install level 1 wye strainer.
Plumbing,Drain Piping & Repairs,DR184,Wye Strainer (Level 2),MEMBER,1386.00,2.5,30.00,600.00,40.00,Install level 2 wye strainer.
Plumbing,Drain Piping & Repairs,DR184,Wye Strainer (Level 2),STANDARD,1540.00,2.5,30.00,600.00,40.00,Install level 2 wye strainer.
Plumbing,Drain Piping & Repairs,DR185,Trap Guard For Floor Drain,MEMBER,477.00,0.75,60.00,600.00,80.00,Install floor drain trap guard.
Plumbing,Drain Piping & Repairs,DR185,Trap Guard For Floor Drain,STANDARD,530.00,0.75,60.00,600.00,80.00,Install floor drain trap guard.
Plumbing,Drain Piping & Repairs,DR186,Check Valve (Level 1),MEMBER,705.00,1.25,25.00,600.00,33.33,Install level 1 check valve.
Plumbing,Drain Piping & Repairs,DR186,Check Valve (Level 1),STANDARD,783.33,1.25,25.00,600.00,33.33,Install level 1 check valve.
Plumbing,Drain Piping & Repairs,DR187,Check Valve (Level 2),MEMBER,1110.00,2,25.00,600.00,33.33,Install level 2 check valve.
Plumbing,Drain Piping & Repairs,DR187,Check Valve (Level 2),STANDARD,1233.33,2,25.00,600.00,33.33,Install level 2 check valve.
Plumbing,Gas Pipe Installations,GPI011,"New 1/2""-3/4"" Steel Gas Pipe 10FT Exposed",MEMBER,977.54,1.75,27.12,600.00,36.16,Install new gas pipe for gas appliance & connect appliance to existing main.
Plumbing,Gas Pipe Installations,GPI011,"New 1/2""-3/4"" Steel Gas Pipe 10FT Exposed",STANDARD,1086.16,1.75,27.12,600.00,36.16,Install new gas pipe for gas appliance & connect appliance to existing main.
Plumbing,Gas Pipe Installations,GPI012,"New 1"" Steel Gas Pipe 10FT Exposed",MEMBER,1128.22,2,40.18,600.00,53.57,Install new gas pipe for gas appliance & connect appliance to existing main.
Plumbing,Gas Pipe Installations,GPI012,"New 1"" Steel Gas Pipe 10FT Exposed",STANDARD,1253.57,2,40.18,600.00,53.57,Install new gas pipe for gas appliance & connect appliance to existing main.
Plumbing,Gas Pipe Installations,GPI013,"New 1 1/4"" Steel Gas Pipe 10FT Exposed",MEMBER,1153.50,2,61.25,600.00,81.67,Install new gas pipe for gas appliance & connect appliance to existing main.
